year,month,day,hour,clouds,temperature,chill,humidity,wind direction,wind speed,visibility,air pressure
2018,1,16,21,0.0,3.67,-1.07,79,ZW,6.67,24000.0,993.22
2018,1,16,22,0.0,3.63,-1.0,79,ZW,6.33,20366.67,992.73
2018,1,16,23,0.0,3.92,-0.62,82,ZW,6.33,20080.0,992.27
2018,1,17,0,0.0,3.03,-1.77,88,W,6.33,10943.33,992.27
2018,1,17,1,0.0,3.32,-1.73,85,WZW,7.17,24366.67,992.52
2018,1,17,2,0.0,2.77,-1.67,86,WZW,5.5,21333.33,993.22
2018,1,17,3,0.0,2.2,-2.85,87,WZW,6.5,18401.67,993.83
2018,1,17,4,0.0,1.75,-3.48,93,WZW,6.5,23000.0,994.78
2018,1,17,5,0.0,1.6,-2.8,89,WZW,4.83,29416.67,995.7
2018,1,17,6,0.0,2.15,-2.55,82,WZW,5.67,25900.0,996.93
2018,1,17,7,0.0,2.07,-2.92,82,WZW,6.17,26233.33,998.15
2018,1,17,8,0.0,1.78,-3.33,89,WZW,6.33,17126.67,999.5
2018,1,17,9,0.0,2.57,-2.12,90,WZW,5.83,19433.33,1000.25
2018,1,17,10,0.0,3.55,-1.23,83,WZW,6.67,13113.33,1001.23
2018,1,17,11,0.0,4.0,-0.72,86,WZW,6.83,17850.0,1001.77
2018,1,17,12,0.0,5.18,0.45,73,W,7.83,20083.33,1002.03
2018,1,17,13,0.0,5.13,0.32,68,W,8.0,21000.0,1003.17
2018,1,17,14,0.0,5.65,0.97,66,W,8.17,21600.0,1004.52
2018,1,17,15,0.17,5.52,0.95,68,W,7.67,20433.33,1005.77
2018,1,17,16,0.0,5.13,1.02,70,W,6.17,20233.33,1006.73
2018,1,17,17,0.0,5.07,0.82,72,WZW,6.5,19900.0,1007.05
2018,1,17,18,0.0,4.83,0.62,73,WZW,6.17,19033.33,1007.12
2018,1,17,19,0.0,4.62,0.87,74,ZW,5.0,18950.0,1007.18
2018,1,17,20,0.17,4.23,-0.28,77,ZW,6.5,18750.0,1007.08
2018,1,17,21,0.83,4.13,-0.08,77,ZW,5.67,17883.33,1007.2
2018,1,17,22,0.33,4.17,-0.17,75,ZW,6.0,18833.33,1006.83
2018,1,17,23,0.0,4.28,-0.03,76,ZW,6.0,19300.0,1006.08
2018,1,18,0,0.0,4.25,-0.07,78,ZW,6.0,19550.0,1004.63
2018,1,18,1,0.0,4.47,0.42,77,Z,5.5,15850.0,1002.78
2018,1,18,2,0.0,4.05,-0.5,90,ZZW,6.5,11593.33,1000.52
2018,1,18,3,0.0,3.6,-1.67,91,Z,8.0,7921.67,997.05
2018,1,18,4,0.0,4.08,-1.2,94,Z,8.5,4943.33,993.45
2018,1,18,5,0.0,6.55,1.3,92,ZZW,11.5,16036.67,990.8
2018,1,18,6,0.0,8.03,3.05,90,ZW,12.67,20150.0,989.25
2018,1,18,7,0.0,9.65,4.8,67,WZW,12.17,27066.67,988.38
2018,1,18,8,0.0,10.32,5.1,60,WZW,17.17,18700.0,989.02
2018,1,18,9,0.0,8.1,2.3,61,W,17.83,18883.33,991.65
2018,1,18,10,0.0,6.08,0.18,64,W,13.83,15473.33,995.23
2018,1,18,11,0.0,5.62,0.5,80,W,9.67,10926.67,997.73
2018,1,18,12,0.0,5.73,0.87,77,W,8.83,20883.33,999.3
2018,1,18,13,0.0,5.92,1.0,72,W,9.17,31583.33,1000.42
2018,1,18,14,0.0,5.92,1.88,73,W,6.5,39566.67,1001.03
2018,1,18,15,0.0,5.95,2.77,73,W,4.5,35500.0,1001.63
2018,1,18,16,0.0,5.08,1.8,75,W,4.33,34283.33,1002.0
2018,1,18,17,0.0,3.78,1.17,86,W,2.83,32833.33,1002.12
2018,1,18,18,0.83,1.67,0.22,94,ZZW,1.5,33383.33,1002.13
2018,1,18,19,1.5,1.6,-0.27,95,ZZO,1.83,23866.67,1002.17
2018,1,18,20,0.0,1.83,-0.5,94,ZZW,2.17,23600.0,1002.07
2018,1,18,21,0.0,3.27,0.38,90,WZW,3.17,24750.0,1002.08
2018,1,18,22,0.0,3.02,-0.77,94,ZW,4.33,20266.67,1002.63
2018,1,18,23,0.0,2.67,-1.87,94,ZW,5.5,12160.0,1003.22
2018,1,19,0,0.0,2.38,-1.02,94,W,3.5,8580.0,1003.63
2018,1,19,1,0.0,2.68,-0.77,95,ZW,3.67,8390.0,1003.98
2018,1,19,2,0.0,2.92,-0.88,94,WZW,4.33,9850.0,1004.42
2018,1,19,3,0.0,2.7,-1.15,93,WZW,4.33,9956.67,1004.8
2018,1,19,4,0.0,3.13,-0.4,93,WZW,4.0,16351.67,1005.43
2018,1,19,5,0.0,2.98,-0.48,93,WZW,3.83,13091.67,1006.08
2018,1,19,6,0.0,3.35,0.1,94,WZW,3.67,12456.67,1006.83
2018,1,19,7,0.0,2.7,-1.08,94,ZW,4.17,10520.0,1007.5
2018,1,19,8,0.17,2.9,-1.22,94,ZW,4.83,12466.67,1008.3
2018,1,19,9,0.83,3.35,-0.55,93,ZW,4.67,16683.33,1008.85
2018,1,19,10,0.5,4.42,0.4,85,ZW,5.5,20816.67,1009.32
2018,1,19,11,1.5,4.85,0.62,84,ZW,6.17,22283.33,1009.05
2018,1,19,12,1.5,4.68,0.35,81,ZW,6.33,29716.67,1009.0
2018,1,19,13,1.0,5.65,1.58,81,ZW,6.33,26300.0,1008.77
2018,1,19,14,1.0,5.25,0.97,77,ZW,6.67,27400.0,1008.65
2018,1,19,15,1.33,4.47,0.65,79,ZW,5.0,28133.33,1008.55
2018,1,19,16,0.0,3.9,0.23,79,WZW,4.5,28750.0,1008.63
2018,1,19,17,0.0,2.93,0.32,85,ZZW,2.67,30950.0,1008.83
2018,1,19,18,1.17,2.15,-0.75,86,ZZW,2.83,27150.0,1009.0
2018,1,19,19,2.17,1.02,-3.03,86,ZW,4.0,29483.33,1008.82
2018,1,19,20,2.0,1.23,-3.02,86,ZW,4.5,25033.33,1008.95
2018,1,19,21,0.0,2.15,-1.95,84,WZW,4.5,25616.67,1009.05
2018,1,19,22,0.0,2.03,-1.88,83,WZW,4.17,14215.0,1009.62
2018,1,19,23,0.0,0.77,-2.43,96,W,2.83,5108.33,1009.65
2018,1,20,0,0.0,1.25,-2.73,95,Z,4.0,13320.0,1009.1
2018,1,20,1,0.67,1.62,-2.5,92,ZZW,4.33,16200.0,1008.83
2018,1,20,2,2.17,1.42,-2.67,93,ZZW,4.17,15550.0,1008.62
2018,1,20,3,2.83,1.22,-3.12,93,ZZW,4.5,16283.33,1008.03
2018,1,20,4,2.5,1.12,-3.15,93,ZZW,4.33,14350.0,1007.47
2018,1,20,5,2.67,1.03,-3.37,94,ZZW,4.5,13333.33,1006.97
2018,1,20,6,2.0,0.82,-3.05,95,Z,3.67,12050.0,1006.57
2018,1,20,7,2.0,0.9,-2.7,95,Z,3.33,13116.67,1006.12
2018,1,20,8,0.17,1.77,-1.88,94,Z,3.67,13416.67,1005.55
2018,1,20,9,0.0,2.28,-0.78,93,Z,3.0,12383.33,1004.77
2018,1,20,10,0.0,2.93,-0.23,91,Z,3.33,15783.33,1004.1
2018,1,20,11,0.0,3.23,-0.4,94,ZZW,4.17,8796.67,1003.17
2018,1,20,12,0.0,3.3,0.73,93,Z,2.67,10866.67,1001.77
2018,1,20,13,0.0,3.2,0.95,93,ZZO,2.33,13616.67,1000.62
2018,1,20,14,0.0,2.77,0.28,91,ZO,2.5,14633.33,1000.0
2018,1,20,15,0.0,2.37,0.37,94,ZO,2.0,16516.67,999.53
2018,1,20,16,0.0,2.23,1.63,94,OZO,1.0,18666.67,999.73
2018,1,20,17,0.0,2.25,1.75,94,OZO,0.83,10425.0,999.95
2018,1,20,18,0.0,2.23,1.13,96,N,1.33,4095.0,1000.67
2018,1,20,19,0.0,2.2,1.6,97,NW,1.0,3830.0,1001.43
2018,1,20,20,0.0,1.72,0.3,97,NW,1.5,2568.33,1002.23
2018,1,20,21,0.0,2.18,-0.87,97,NNW,3.0,4991.67,1003.33
2018,1,20,22,0.0,2.13,0.03,96,WNW,2.0,3680.0,1004.38
2018,1,20,23,0.0,2.48,-0.07,95,WNW,2.5,5838.33,1005.48
2018,1,21,0,0.0,2.22,-0.37,95,W,2.5,5813.33,1006.8
2018,1,21,1,1.0,1.58,-1.45,96,W,2.83,3625.0,1008.13
2018,1,21,2,2.67,1.0,-2.45,97,WZW,3.17,5940.0,1009.33
2018,1,21,3,2.5,0.72,-2.68,96,W,3.0,8960.0,1010.22
2018,1,21,4,3.0,0.67,-2.03,93,W,2.33,15666.67,1011.35
2018,1,21,5,3.0,-0.32,-3.72,94,WZW,2.83,15416.67,1012.2
2018,1,21,6,2.67,-0.62,-4.08,94,WZW,2.83,18400.0,1013.22
2018,1,21,7,2.0,-0.52,-3.43,94,WZW,2.33,18466.67,1014.12
2018,1,21,8,0.67,0.48,-2.42,92,WZW,2.5,24600.0,1015.0
2018,1,21,9,0.0,1.53,-1.35,93,WZW,2.67,25966.67,1015.67
2018,1,21,10,0.0,2.9,0.12,89,ZW,2.83,26716.67,1016.45
2018,1,21,11,1.0,4.6,2.17,87,ZW,2.83,26066.67,1016.47
2018,1,21,12,1.67,5.63,3.15,80,WZW,3.17,26066.67,1016.52
2018,1,21,13,0.67,4.92,2.07,82,ZW,3.5,25550.0,1016.53
2018,1,21,14,0.0,4.77,2.35,82,ZZW,2.83,28683.33,1016.52
2018,1,21,15,0.0,4.27,1.9,86,Z,2.67,21033.33,1016.17
2018,1,21,16,0.0,3.9,1.17,87,Z,3.0,14616.67,1015.5
2018,1,21,17,0.0,3.53,0.73,88,ZZO,3.0,11033.33,1014.88
2018,1,21,18,0.0,3.57,0.53,85,ZZO,3.33,11016.67,1014.13
2018,1,21,19,0.0,3.55,0.05,84,ZZO,4.0,13150.0,1013.25
2018,1,21,20,0.0,3.42,-0.1,83,ZZO,4.0,12480.0,1012.48
2018,1,21,21,0.0,2.68,-1.48,91,ZZO,4.83,7776.67,1011.25
2018,1,21,22,0.0,1.75,-2.47,93,ZO,4.5,8148.33,1009.87
2018,1,21,23,0.0,1.62,-2.92,94,ZO,5.0,6993.33,1008.53
2018,1,22,0,0.0,1.85,-2.23,96,ZO,4.33,2706.67,1007.6
2018,1,22,1,0.0,2.3,-1.38,96,ZZO,3.83,3596.67,1006.62
2018,1,22,2,0.0,2.62,-0.5,97,ZZO,3.17,2321.67,1006.02
2018,1,22,3,0.0,3.17,0.43,97,Z,2.83,2230.0,1005.57
2018,1,22,4,0.0,4.26,1.64,97,ZZW,3.0,2696.0,1005.3
2018,1,22,5,0.0,6.55,3.33,97,WZW,4.83,3936.67,1005.15
2018,1,22,6,0.0,7.25,4.57,96,WZW,4.17,5058.33,1005.62
2018,1,22,7,0.0,7.4,4.88,96,WZW,3.83,6030.0,1006.18
2018,1,22,8,0.0,7.62,5.57,92,WZW,3.17,12516.67,1006.75
2018,1,22,9,0.0,7.78,5.75,90,W,3.17,17533.33,1007.28
2018,1,22,10,0.0,8.32,6.02,88,W,3.83,18383.33,1007.8
2018,1,22,11,0.0,8.63,6.58,87,W,3.5,18666.67,1008.08
2018,1,22,12,0.0,8.8,6.88,86,W,3.33,18333.33,1008.43
2018,1,22,13,0.0,8.9,7.0,82,WNW,3.33,19033.33,1008.95
2018,1,22,14,0.0,8.75,6.75,81,WNW,3.5,17816.67,1009.9
2018,1,22,15,0.0,8.33,6.5,83,W,3.0,16950.0,1011.22
2018,1,22,16,0.0,7.85,5.63,83,W,3.5,15433.33,1012.57
2018,1,22,17,0.0,7.3,4.85,85,W,3.67,14050.0,1013.72
2018,1,22,18,0.0,7.08,4.88,85,W,3.17,14966.67,1015.03
2018,1,22,19,0.0,6.78,4.23,86,WZW,3.67,15216.67,1015.8
2018,1,22,20,0.0,6.95,4.45,86,WZW,3.67,15650.0,1016.68
2018,1,22,21,0.0,6.92,4.42,86,WZW,3.67,16816.67,1017.28
2018,1,22,22,0.0,6.85,4.15,86,WZW,4.0,15900.0,1018.25
2018,1,22,23,0.0,6.68,4.1,88,WZW,3.67,14533.33,1019.07
2018,1,23,0,0.0,6.95,4.55,86,WZW,3.5,16816.67,1019.57
2018,1,23,1,0.0,6.98,4.38,83,WZW,3.83,21316.67,1019.87
2018,1,23,2,0.0,6.72,4.35,85,ZW,3.33,20450.0,1020.13
2018,1,23,3,0.0,6.47,4.4,86,ZW,2.83,19450.0,1020.37
2018,1,23,4,0.0,6.68,4.3,84,ZZW,3.33,17283.33,1020.55
2018,1,23,5,0.0,6.62,3.92,85,ZZW,3.83,17350.0,1020.87
2018,1,23,6,0.0,6.73,3.97,83,ZZW,4.0,19416.67,1020.98
2018,1,23,7,0.0,6.97,4.18,81,ZZW,4.17,21966.67,1021.17
2018,1,23,8,0.0,7.27,4.3,81,ZZW,4.67,23166.67,1021.37
2018,1,23,9,0.0,7.7,4.78,82,ZZW,4.83,23133.33,1021.28
2018,1,23,10,0.0,8.55,5.75,81,Z,5.0,25900.0,1021.32
2018,1,23,11,0.0,9.37,6.6,72,ZZW,5.5,27583.33,1021.0
2018,1,23,12,1.83,10.25,6.8,69,Z,6.17,32183.33,1020.05
2018,1,23,13,0.0,10.16,,72,ZZW,6.8,30620.0,1019.3
2018,1,23,14,0.0,9.72,6.82,78,Z,6.17,24216.67,1018.75
2018,1,23,15,0.0,10.0,6.15,75,ZZW,7.33,29378.33,1018.62
2018,1,23,16,0.0,9.3,6.2,89,ZZW,6.5,15545.0,1018.5
2018,1,23,17,0.0,9.72,6.5,82,ZZW,7.17,22821.67,1018.23
2018,1,23,18,0.0,9.17,6.08,93,ZZW,6.33,8716.67,1018.23
2018,1,23,19,0.0,9.37,6.32,93,ZZW,6.33,5348.33,1018.18
2018,1,23,20,0.0,9.88,6.6,92,ZZW,7.0,17321.67,1017.72
2018,1,23,21,0.0,10.45,,90,ZZW,7.5,15861.67,1017.57
2018,1,23,22,0.0,10.98,,89,ZZW,7.83,21866.67,1017.48
2018,1,23,23,0.0,11.48,,88,ZW,7.5,24991.67,1017.67
2018,1,24,0,0.0,11.58,,91,ZW,7.0,11453.33,1017.55
2018,1,24,1,0.0,11.82,,90,ZW,6.0,20633.33,1017.58
2018,1,24,2,0.0,11.87,,90,ZZW,6.17,14406.67,1017.32
2018,1,24,3,0.0,12.08,,92,ZZW,6.67,25016.67,1016.77
2018,1,24,4,0.0,12.4,,86,ZZW,7.0,34466.67,1016.52
2018,1,24,5,0.0,11.95,,91,ZZW,5.67,23316.67,1016.2
2018,1,24,6,0.0,12.1,,86,ZZW,5.83,40283.33,1015.88
2018,1,24,7,0.0,12.23,,85,ZZW,6.33,40133.33,1015.37
2018,1,24,8,0.0,12.23,,87,ZZW,6.83,28266.67,1015.12
2018,1,24,9,0.0,12.6,,86,Z,7.5,43033.33,1014.3
2018,1,24,10,0.0,13.28,,83,ZZW,8.67,46433.33,1013.73
2018,1,24,11,0.0,13.72,,80,ZZW,9.33,44066.67,1012.88
2018,1,24,12,0.0,13.9,,77,ZZW,10.0,44766.67,1012.05
2018,1,24,13,0.0,13.32,,77,ZZW,9.5,29350.0,1011.33
2018,1,24,14,0.0,13.33,,72,ZZW,9.33,45000.0,1010.88
2018,1,24,15,0.0,13.45,,70,ZZW,9.83,45700.0,1010.23
2018,1,24,16,0.0,13.13,,68,ZZW,8.33,43600.0,1009.8
2018,1,24,17,0.0,12.83,,68,ZZW,9.17,45216.67,1009.4
2018,1,24,18,0.0,12.67,,68,ZZW,9.67,45583.33,1009.1
2018,1,24,19,0.0,12.55,,69,ZZW,10.0,45566.67,1008.75
2018,1,24,20,0.0,12.27,,74,ZZW,9.83,35000.0,1008.63
2018,1,24,21,0.0,11.97,,73,ZZW,8.33,32850.0,1008.83
2018,1,24,22,0.0,8.48,5.28,94,W,6.17,7890.0,1010.13
2018,1,24,23,0.0,7.98,5.48,94,WZW,4.0,13306.67,1010.7
2018,1,25,0,0.0,8.03,5.2,93,ZW,4.83,29816.67,1010.92
2018,1,25,1,0.0,7.87,4.65,92,ZW,5.67,22050.0,1011.23
2018,1,25,2,0.0,7.57,4.35,90,ZZW,5.5,31433.33,1011.47
2018,1,25,3,0.5,7.23,4.18,87,ZZW,4.83,41700.0,1011.6
2018,1,25,4,0.67,7.15,4.23,87,ZZW,4.5,43100.0,1011.87
2018,1,25,5,2.67,7.08,4.38,90,ZZW,4.0,37216.67,1011.85
2018,1,25,6,1.0,6.9,4.3,92,ZZW,3.83,28966.67,1012.03
2018,1,25,7,0.0,7.27,4.82,89,ZZW,3.67,27750.0,1012.0
2018,1,25,8,0.0,7.27,5.03,90,ZZW,3.33,23066.67,1012.15
2018,1,25,9,0.0,7.78,5.27,90,Z,4.0,18116.67,1012.45
2018,1,25,10,0.0,8.38,5.92,87,ZZW,4.17,21533.33,1012.57
2018,1,25,11,0.0,8.75,6.43,87,ZZW,4.0,17881.67,1012.25
2018,1,25,12,0.0,7.93,5.97,92,ZW,3.17,21395.0,1011.67
2018,1,25,13,0.0,8.98,7.23,86,ZZW,3.17,23066.67,1011.05
2018,1,25,14,0.0,8.87,7.68,87,ZZW,2.33,22966.67,1011.08
2018,1,25,15,0.0,8.2,7.23,89,Z,1.83,20900.0,1011.1
2018,1,25,16,0.0,7.98,6.82,90,Z,2.0,19216.67,1011.02
2018,1,25,17,0.0,7.88,5.77,86,Z,3.33,26716.67,1011.33
2018,1,25,18,0.0,7.2,5.13,86,Z,3.0,34800.0,1011.8
2018,1,25,19,0.0,7.12,5.02,91,Z,3.0,19716.67,1012.1
2018,1,25,20,0.0,6.92,4.8,91,Z,3.0,15866.67,1012.08
2018,1,25,21,0.0,6.47,4.67,93,Z,2.5,14650.0,1012.03
2018,1,25,22,0.0,6.3,4.07,94,Z,3.0,11183.33,1012.67
2018,1,25,23,0.0,6.22,3.95,94,Z,3.0,9403.33,1013.15
2018,1,26,0,0.0,5.87,4.23,95,Z,2.17,8925.0,1013.18
2018,1,26,1,1.0,5.32,3.3,95,Z,2.5,7403.33,1013.3
2018,1,26,2,2.0,4.62,2.92,97,Z,2.0,4960.0,1013.37
2018,1,26,3,2.0,4.48,2.78,97,ZZW,2.0,3913.33,1013.55
2018,1,26,4,2.0,4.35,2.15,97,Z,2.5,3466.67,1014.27
2018,1,26,5,2.0,4.32,2.12,97,Z,2.5,4466.67,1014.65
2018,1,26,6,2.0,3.78,1.95,97,ZZW,2.0,4051.67,1015.08
2018,1,26,7,2.0,3.82,2.45,97,Z,1.67,2231.67,1015.78
2018,1,26,8,2.0,3.57,1.38,97,ZZW,2.33,3515.0,1016.57
2018,1,26,9,2.0,4.85,3.2,97,ZZW,2.0,4765.0,1017.32
2018,1,26,10,1.83,6.02,4.12,94,ZW,2.5,6063.33,1017.95
2018,1,26,11,0.0,6.52,4.0,93,ZW,3.5,5435.0,1018.53
2018,1,26,12,0.0,7.12,5.82,88,ZW,2.0,7206.67,1018.92
2018,1,26,13,0.0,7.38,5.95,86,W,2.33,9651.67,1019.35
2018,1,26,14,0.0,7.07,5.25,85,WZW,2.67,11166.67,1020.02
2018,1,26,15,0.0,6.48,4.9,86,W,2.33,9433.33,1020.95
2018,1,26,16,0.0,5.7,5.57,90,ZO,0.67,8205.0,1021.62
2018,1,26,17,0.0,5.35,5.15,94,WZW,0.67,6388.33,1022.42
2018,1,26,18,0.17,4.33,3.8,95,WNW,1.0,3056.67,1023.18
2018,1,26,19,0.0,2.98,2.73,97,ZZW,0.5,920.17,1024.2
2018,1,26,20,0.0,3.52,3.35,97,WZW,0.33,1530.33,1025.07
2018,1,26,21,0.0,3.65,3.37,97,ZW,0.67,2280.0,1025.95
2018,1,26,22,0.5,2.9,2.43,97,W,0.83,1377.0,1026.4
2018,1,26,23,0.0,1.32,-0.43,97,W,1.67,299.83,1027.1
2018,1,27,0,0.0,2.4,1.58,97,W,1.17,2490.0,1027.33
2018,1,27,1,0.0,2.45,1.38,97,ZZW,1.33,1771.83,1027.48
2018,1,27,2,0.0,1.58,-0.35,97,ZZW,1.83,381.0,1027.85
2018,1,27,3,0.0,2.8,1.05,97,WZW,1.83,4673.33,1028.47
2018,1,27,4,0.0,3.85,1.87,97,WZW,2.17,10496.67,1029.07
2018,1,27,5,0.0,4.43,2.78,87,WZW,2.0,13333.33,1029.67
2018,1,27,6,0.0,4.33,3.03,91,ZW,1.67,9035.0,1030.35
2018,1,27,7,0.0,4.68,2.53,85,Z,2.5,8138.33,1030.5
2018,1,27,8,0.0,4.98,3.2,83,ZZW,2.17,11716.67,1030.75
2018,1,27,9,0.0,5.25,2.52,86,ZW,3.5,13500.0,1030.98
2018,1,27,10,0.0,5.73,2.33,76,ZW,4.83,23283.33,1031.22
2018,1,27,11,0.0,6.27,2.9,75,ZZW,5.0,20283.33,1030.87
2018,1,27,12,1.33,6.88,3.33,72,ZZW,5.83,17383.33,1030.05
2018,1,27,13,0.83,6.9,3.23,76,ZZW,6.17,13916.67,1029.73
2018,1,27,14,1.5,6.43,2.85,76,ZZW,5.67,13550.0,1029.5
2018,1,27,15,2.0,5.95,2.67,79,Z,4.67,12783.33,1029.2
2018,1,27,16,2.17,5.72,1.87,81,ZZW,5.83,13650.0,1028.73
2018,1,27,17,0.0,5.75,1.6,82,ZZW,6.67,15566.67,1028.4
2018,1,27,18,0.0,5.8,1.42,80,ZZW,7.33,19450.0,1027.83
2018,1,27,19,0.0,5.6,1.17,81,ZZW,7.33,20533.33,1027.13
2018,1,27,20,0.0,5.72,1.18,78,ZZW,7.67,18013.33,1026.97
2018,1,27,21,0.0,5.45,0.58,83,ZZW,8.5,10683.33,1026.98
2018,1,27,22,0.0,5.2,0.37,94,ZZW,8.17,3271.67,1026.9
2018,1,27,23,0.0,5.55,0.6,95,ZW,8.83,2698.33,1027.22
2018,1,28,0,0.0,5.8,0.9,95,ZW,9.0,5113.33,1027.05
2018,1,28,1,0.0,6.3,1.75,95,ZW,8.33,7188.33,1027.22
2018,1,28,2,0.0,6.6,2.23,95,ZW,8.0,4443.33,1027.43
2018,1,28,3,0.0,6.85,2.87,96,ZW,7.0,6108.33,1027.52
2018,1,28,4,0.0,7.28,3.38,96,ZW,7.17,6455.0,1027.9
2018,1,28,5,0.0,7.62,3.8,97,ZW,7.17,2748.33,1028.23
2018,1,28,6,0.0,7.98,4.55,98,ZW,6.33,2975.0,1028.82
2018,1,28,7,0.0,8.25,5.0,98,ZW,6.0,2856.67,1029.5
2018,1,28,8,0.0,8.57,5.53,98,ZW,5.67,3750.0,1029.95
2018,1,28,9,0.0,9.28,6.7,96,ZW,5.0,6555.0,1030.42
2018,1,28,10,0.0,9.97,7.13,91,ZW,6.0,9555.0,1030.82
2018,1,28,11,0.0,10.73,,85,WZW,6.5,12016.67,1030.72
2018,1,28,12,0.0,11.18,,81,WZW,6.67,15250.0,1030.7
2018,1,28,13,0.0,11.77,,78,WZW,6.83,17700.0,1030.1
2018,1,28,14,0.0,12.1,,77,ZW,7.0,22083.33,1029.87
2018,1,28,15,0.0,11.63,,81,WZW,6.17,23050.0,1030.13
2018,1,28,16,0.0,11.43,,84,WZW,6.33,22316.67,1030.22
2018,1,28,17,0.0,11.13,,85,WZW,7.0,27350.0,1030.48
2018,1,28,18,0.0,10.85,,86,WZW,6.17,39066.67,1030.62
2018,1,28,19,0.0,10.77,,84,WZW,6.83,42233.33,1030.78
2018,1,28,20,0.0,10.62,,85,ZW,6.0,33516.67,1030.87
2018,1,28,21,0.0,10.62,,86,ZW,7.67,25783.33,1030.45
2018,1,28,22,0.0,10.57,,87,ZW,7.17,15363.33,1030.25
2018,1,28,23,0.0,10.58,,89,WZW,7.33,14183.33,1029.82
2018,1,29,0,0.0,10.25,,92,ZW,6.33,11323.33,1029.58
2018,1,29,1,0.0,10.18,,91,ZW,6.67,13433.33,1028.98
2018,1,29,2,0.0,10.4,,85,ZW,7.83,23866.67,1028.13
2018,1,29,3,0.0,10.5,,83,WZW,8.0,27516.67,1027.82
2018,1,29,4,0.0,10.63,,79,WZW,7.5,24816.67,1027.48
2018,1,29,5,0.0,10.58,,77,WZW,8.17,25300.0,1027.45
2018,1,29,6,0.0,10.58,,77,WZW,7.83,28733.33,1027.23
2018,1,29,7,0.0,10.47,,79,WZW,6.33,30200.0,1027.15
2018,1,29,8,0.0,10.57,,76,WZW,7.17,31883.33,1026.78
2018,1,29,9,0.0,10.6,,75,WZW,7.33,33583.33,1026.62
2018,1,29,10,0.0,10.68,,74,WZW,8.17,29183.33,1026.33
2018,1,29,11,0.0,10.72,,72,WZW,8.33,31850.0,1025.62
2018,1,29,12,0.0,10.52,,70,WZW,8.5,29866.67,1024.93
2018,1,29,13,0.0,10.35,,72,WZW,8.5,26733.33,1023.85
2018,1,29,14,0.0,10.28,,77,ZW,8.83,31483.33,1022.77
2018,1,29,15,0.0,9.15,5.7,93,ZW,7.5,4536.67,1022.67
2018,1,29,16,0.0,9.18,5.92,94,WZW,6.83,6836.67,1022.68
2018,1,29,17,0.0,9.58,6.38,95,WZW,7.0,3463.33,1023.17
2018,1,29,18,0.0,8.93,5.8,88,WNW,6.33,21350.0,1024.83
2018,1,29,19,0.0,7.78,5.28,90,WNW,4.0,28683.33,1026.47
2018,1,29,20,1.83,6.67,4.42,91,W,3.17,27666.67,1027.53
2018,1,29,21,0.67,6.27,4.15,92,W,2.83,19516.67,1028.4
2018,1,29,22,3.0,4.53,2.08,96,WZW,2.83,13466.67,1029.08
2018,1,29,23,3.0,3.52,1.02,97,WZW,2.67,12483.33,1029.8
2018,1,30,0,3.0,3.12,0.83,97,W,2.33,16816.67,1030.15
2018,1,30,1,2.33,1.77,-0.6,96,ZZW,2.17,11146.67,1030.07
2018,1,30,2,2.0,1.03,-2.12,97,ZW,2.83,6885.0,1030.25
2018,1,30,3,2.0,1.28,-1.63,97,WZW,2.67,9760.0,1030.17
2018,1,30,4,0.67,0.8,-2.05,97,ZW,2.5,1883.17,1030.03
2018,1,30,5,0.5,1.0,-1.82,97,ZW,2.5,2484.67,1030.13
2018,1,30,6,0.33,1.28,-1.15,97,ZZW,2.17,2578.33,1030.35
2018,1,30,7,0.5,0.92,-1.4,97,ZZW,2.0,642.67,1030.33
2018,1,30,8,1.17,1.07,-2.08,97,ZZW,2.83,1161.33,1030.28
2018,1,30,9,0.0,1.92,-1.05,97,ZW,2.83,177.67,1030.47
2018,1,30,10,1.0,4.02,0.98,97,ZZW,3.5,2320.83,1030.2
2018,1,30,11,2.0,6.3,3.35,90,ZW,4.17,10076.67,1029.75
2018,1,30,12,0.33,6.72,4.15,81,WZW,3.67,14133.33,1029.12
2018,1,30,13,2.17,7.08,4.9,79,WZW,3.17,15683.33,1028.17
2018,1,30,14,1.83,7.1,5.15,79,ZW,2.83,18616.67,1027.33
2018,1,30,15,2.33,6.58,5.85,76,WZW,1.5,19733.33,1026.67
2018,1,30,16,2.0,4.4,4.15,84,OZO,0.67,15083.33,1025.67
2018,1,30,17,2.0,2.08,0.43,94,ZZO,1.67,10610.0,1024.67
2018,1,30,18,0.33,2.22,0.6,93,ZO,1.67,12413.33,1023.92
2018,1,30,19,0.17,3.42,1.62,93,ZZO,2.0,14083.33,1023.13
2018,1,30,20,1.17,3.0,1.1,91,ZZO,2.0,12466.67,1022.23
2018,1,30,21,0.5,3.38,0.2,90,ZZO,3.5,10950.0,1020.78
2018,1,30,22,0.0,4.63,1.72,90,Z,3.5,11416.67,1019.45
2018,1,30,23,0.0,6.07,3.37,92,Z,3.67,8918.33,1018.2
2018,1,31,0,0.0,7.37,4.73,96,ZZW,4.0,5088.33,1016.78
2018,1,31,1,0.0,7.95,5.25,97,Z,4.5,2410.0,1015.1
2018,1,31,2,0.0,8.97,5.82,97,ZZW,6.33,2370.0,1013.55
2018,1,31,3,0.0,9.47,6.15,97,ZZW,7.33,3680.0,1012.1
