year,month,day,hour,total_consumption,total_solar_production
2018,7,201,7,18833.253,8830.4
2018,7,201,8,18833.395,8832.1
2018,7,201,9,18833.406000000006,8834.0
2018,7,201,10,18833.406000000006,8835.8
2018,7,201,11,18833.429,8837.8
2018,7,201,12,18833.429,8839.6
2018,7,201,13,18833.453,8841.3
2018,7,201,14,18833.453,8842.4
2018,7,201,15,18834.345,8843.0
2018,7,201,16,18835.87,8843.4
2018,7,201,17,18836.237,8843.7
2018,7,201,18,18837.534,8843.8
2018,7,201,19,18838.782,8843.8
2018,7,201,20,18839.33,8843.8
2018,7,201,21,18839.851,8843.8
2018,7,201,22,18840.702,8843.8
2018,7,201,23,18841.326,8843.8
2018,7,202,0,18841.721,8843.8
2018,7,202,1,18842.149,8843.8
2018,7,202,2,18842.621,8843.8
2018,7,202,3,18842.99,8843.8
2018,7,202,4,18843.35,8843.8
2018,7,202,5,18843.518,8844.2
2018,7,202,6,18843.522,8845.0
2018,7,202,7,18843.522,8846.4
2018,7,202,8,18843.535,8848.1
2018,7,202,9,18843.647,8850.1
2018,7,202,10,18843.687,8852.1
2018,7,202,11,18843.934,8854.2
2018,7,202,12,18844.109,8856.0
2018,7,202,13,18844.514,8857.4
2018,7,202,14,18845.413,8858.4
2018,7,202,15,18845.439,8859.2
2018,7,202,16,18845.57,8859.6
2018,7,202,17,18845.856,8859.8
2018,7,202,18,18846.229,8859.9
2018,7,202,19,18846.797,8860.0
2018,7,202,20,18848.17,8860.0
2018,7,202,21,18849.404,8860.0
2018,7,202,22,18850.046,8860.0
2018,7,202,23,18850.518,8860.0
2018,7,203,0,18850.9,8860.0
2018,7,203,1,18851.367,8860.0
2018,7,203,2,18851.829,8860.0
2018,7,203,3,18852.221,8860.0
2018,7,203,4,18852.63,8860.1
2018,7,203,5,18852.753,8860.5
2018,7,203,6,18852.801,8861.2
2018,7,203,7,18853.016,8862.6
2018,7,203,8,18853.016,8864.1
2018,7,203,9,18853.016,8866.0
2018,7,203,10,18853.034,8868.0
2018,7,203,11,18853.128,8870.0
2018,7,203,12,18853.186,8870.9
2018,7,203,13,18853.194,8872.2
2018,7,203,14,18853.201,8873.4
2018,7,203,15,18853.295,8874.2
2018,7,203,16,18853.5,8874.5
2018,7,203,17,18853.993,8874.7
2018,7,203,18,18854.58,8874.8
2018,7,203,19,18855.892,8874.8
2018,7,203,20,18857.653,8874.8
2018,7,203,21,18858.493,8874.8
2018,7,203,22,18859.513,8874.8
2018,7,203,23,18860.414,8874.8
2018,7,204,0,18860.719,8874.8
2018,7,204,1,18861.137,8874.8
2018,7,204,2,18861.47,8874.8
2018,7,204,3,18861.77,8874.8
2018,7,204,4,18862.078,8874.9
2018,7,204,5,18862.333,8875.2
2018,7,204,6,18862.353,8875.9
2018,7,204,7,18862.353,8877.3
2018,7,204,8,18862.392,8878.9
2018,7,204,9,18862.392,8880.9
2018,7,204,10,18862.395,8882.9
2018,7,204,11,18862.395,8885.0
2018,7,204,12,18862.395,8886.4
2018,7,204,13,18862.423,8887.5
2018,7,204,14,18862.779,8888.7
2018,7,204,15,18863.019,8889.5
2018,7,204,16,18864.069,8889.8
2018,7,204,17,18864.672,8890.0
2018,7,204,18,18865.36,8890.1
2018,7,204,19,18866.473,8890.1
2018,7,204,20,18867.012,8890.1
2018,7,204,21,18867.899,8890.1
2018,7,204,22,18868.916,8890.1
2018,7,204,23,18869.694,8890.1
2018,7,205,0,18870.623,8890.1
2018,7,205,1,18871.049,8890.1
2018,7,205,2,18871.445,8890.1
2018,7,205,3,18871.946,8890.1
2018,7,205,4,18872.394,8890.2
2018,7,205,5,18872.587,8890.2
2018,7,205,6,18872.768,8890.2
2018,7,205,7,18872.889,8890.2
2018,7,205,8,18873.108,8890.2
2018,7,205,9,18873.123,8890.2
2018,7,205,10,18873.175,8896.0
2018,7,205,11,18873.362,8897.6
2018,7,205,12,18873.431,8898.9
2018,7,205,13,18873.536,8900.2
2018,7,205,14,18873.59,8901.0
2018,7,205,15,18874.012,8901.8
2018,7,205,16,18875.136,8902.2
2018,7,205,17,18875.629,8902.5
2018,7,205,18,18876.174,8902.6
2018,7,205,19,18876.72,8902.6
2018,7,205,20,18877.92,8902.6
2018,7,205,21,18879.134,8902.6
2018,7,205,22,18879.887,8902.6
2018,7,205,23,18880.442,8902.6
2018,7,206,0,18880.82,8902.6
2018,7,206,1,18881.185,8902.6
2018,7,206,2,18881.599,8902.6
2018,7,206,3,18882.047,8902.6
2018,7,206,4,18882.365,8902.7
2018,7,206,5,18882.711,8902.8
2018,7,206,6,18883.161,8903.0
2018,7,206,7,18883.205,8904.3
2018,7,206,8,18883.208,8905.7
2018,7,206,9,18883.215,8907.6
2018,7,206,10,18883.229,8909.2
2018,7,206,11,18883.229,8911.3
2018,7,206,12,18883.258,8913.0
2018,7,206,13,18883.298,8913.9
2018,7,206,14,18883.298,8915.1
2018,7,206,15,18884.105,8915.9
2018,7,206,16,18884.405,8916.3
2018,7,206,17,18884.827,8916.5
2018,7,206,18,18885.614,8916.6
2018,7,206,19,18887.021,8916.6
2018,7,206,20,18888.214,8916.6
2018,7,206,21,18889.291,8916.6
2018,7,206,22,18890.072,8916.6
2018,7,206,23,18890.534,8916.6
2018,7,207,0,18890.905,8916.7
